1566689934.95,Created on: ,2019-08-24 19:38:54.156
2019-08-24 19:42:37.156,1,2
2019-08-24 19:42:40.156,1,2
2019-08-24 19:42:43.156,1,2
2019-08-24 19:42:46.156,1,2
2019-08-24 19:42:49.156,1,2
2019-08-24 19:42:52.156,1,2
2019-08-24 19:42:55.156,1,2
2019-08-24 19:42:58.156,1,2
2019-08-24 19:43:01.156,1,2
2019-08-24 19:43:04.156,1,2
2019-08-24 19:43:07.156,1,2
2019-08-24 19:43:10.156,1,2
2019-08-24 19:43:13.156,1,2
2019-08-24 19:43:16.156,1,2
2019-08-24 19:43:19.156,1,2
2019-08-24 19:43:22.156,1,2
2019-08-24 19:43:25.156,1,2
2019-08-24 19:43:28.156,1,2
2019-08-24 19:43:31.156,1,2
2019-08-24 19:43:34.156,1,2
2019-08-24 19:43:37.156,1,2
2019-08-24 19:43:40.156,1,2
2019-08-24 19:43:43.156,1,2
2019-08-24 19:43:46.156,1,2
2019-08-24 19:43:49.156,1,2
2019-08-24 19:43:52.156,1,2
2019-08-24 19:43:55.156,1,2
2019-08-24 19:43:58.156,1,2
2019-08-24 19:44:01.156,1,2
2019-08-24 19:44:04.156,1,2
2019-08-24 19:44:07.156,1,2
2019-08-24 19:44:10.156,1,2
2019-08-24 19:44:13.156,1,2
2019-08-24 19:44:16.156,1,2
2019-08-24 19:44:19.156,1,2
2019-08-24 19:44:22.156,1,2
2019-08-24 19:44:25.156,1,2
2019-08-24 19:44:28.156,1,2
2019-08-24 19:44:31.156,1,2
2019-08-24 19:44:34.156,1,2
2019-08-24 19:44:37.156,1,2
2019-08-24 19:44:40.156,1,2
2019-08-24 19:44:43.156,1,2
2019-08-24 19:44:46.156,1,2
2019-08-24 19:44:49.156,1,2
2019-08-24 19:44:52.156,1,2
2019-08-24 19:44:55.156,1,2
2019-08-24 19:44:58.156,1,2
2019-08-24 19:45:01.156,1,2
2019-08-24 19:45:04.156,1,2
2019-08-24 19:45:07.156,1,2
2019-08-24 19:45:10.156,1,2
2019-08-24 19:45:13.156,1,2
2019-08-24 19:45:16.156,1,2
2019-08-24 19:45:19.156,1,2
2019-08-24 19:45:22.156,1,2
2019-08-24 19:45:25.156,1,2
2019-08-24 19:45:28.156,1,2
2019-08-24 19:45:31.156,1,2
2019-08-24 19:45:34.156,1,2
2019-08-24 19:45:37.156,1,2
2019-08-24 19:45:40.156,1,2
2019-08-24 19:45:43.156,1,2
2019-08-24 19:45:46.156,1,2
2019-08-24 19:45:49.156,1,2
2019-08-24 19:45:52.156,1,2
2019-08-24 19:45:55.156,1,2
2019-08-24 19:45:58.156,1,2
2019-08-24 19:46:01.156,1,2
2019-08-24 19:46:04.156,1,2
2019-08-24 19:46:07.156,1,2
2019-08-24 19:46:10.156,1,2
2019-08-24 19:46:13.156,1,2
2019-08-24 19:46:16.156,1,2
2019-08-24 19:46:19.156,1,2
2019-08-24 19:46:22.156,1,2
2019-08-24 19:46:25.156,1,2
2019-08-24 19:46:28.156,1,2
2019-08-24 19:46:31.156,1,2
2019-08-24 19:46:34.156,1,2
2019-08-24 19:46:37.156,1,2
2019-08-24 19:46:40.156,1,2
2019-08-24 19:46:43.156,1,2
2019-08-24 19:46:46.156,1,2
2019-08-24 19:46:49.156,1,2
2019-08-24 19:46:52.156,1,2
2019-08-24 19:46:55.156,1,2
2019-08-24 19:46:58.156,1,2
2019-08-24 19:47:01.156,1,2
2019-08-24 19:47:04.156,1,2
2019-08-24 19:47:07.156,1,2
2019-08-24 19:47:10.156,1,2
2019-08-24 19:47:13.156,1,2
2019-08-24 19:47:16.156,1,2
2019-08-24 19:47:19.156,1,2
2019-08-24 19:47:22.156,1,2
2019-08-24 19:47:25.156,1,2
2019-08-24 19:47:28.156,1,2
2019-08-24 19:47:31.156,1,2
2019-08-24 19:47:34.156,1,2
2019-08-24 19:47:37.156,1,2
2019-08-24 19:47:40.156,1,2
2019-08-24 19:47:43.156,1,2
2019-08-24 19:47:46.156,1,2
2019-08-24 19:47:49.156,1,2
2019-08-24 19:47:52.156,1,2
2019-08-24 19:47:55.156,1,2
2019-08-24 19:47:58.156,1,2
2019-08-24 19:48:01.156,1,2
2019-08-24 19:48:04.156,1,2
2019-08-24 19:48:07.156,1,2
2019-08-24 19:48:10.156,1,2
2019-08-24 19:48:13.156,1,2
2019-08-24 19:48:16.156,1,2
2019-08-24 19:48:19.156,1,2
2019-08-24 19:48:22.156,1,2
2019-08-24 19:48:25.156,1,2
2019-08-24 19:48:28.156,1,2
2019-08-24 19:48:31.156,1,2
2019-08-24 19:48:34.156,1,2
2019-08-24 19:48:37.156,1,2
2019-08-24 19:48:40.156,1,2
2019-08-24 19:48:43.156,1,2
2019-08-24 19:48:46.156,1,2
2019-08-24 19:48:49.156,1,2
2019-08-24 19:48:52.156,1,2
2019-08-24 19:48:55.156,1,2
2019-08-24 19:48:58.156,1,2
2019-08-24 19:49:01.156,1,2
2019-08-24 19:49:04.156,1,2
2019-08-24 19:49:07.156,1,2
2019-08-24 19:49:10.156,1,2
2019-08-24 19:49:13.156,1,2
2019-08-24 19:49:16.156,1,2
2019-08-24 19:49:19.156,1,2
2019-08-24 19:49:22.156,1,2
2019-08-24 19:49:25.156,1,2
2019-08-24 19:49:28.156,1,2
2019-08-24 19:49:31.156,1,2
2019-08-24 19:49:34.156,1,2
2019-08-24 19:49:37.156,1,2
2019-08-24 19:49:40.156,1,2
2019-08-24 19:49:43.156,1,2
2019-08-24 19:49:46.156,1,2
2019-08-24 19:49:49.156,1,2
2019-08-24 19:49:52.156,1,2
2019-08-24 19:49:55.156,1,2
2019-08-24 19:49:58.156,1,2
2019-08-24 19:50:01.156,1,2
2019-08-24 19:50:04.156,1,2
2019-08-24 19:50:07.156,1,2
2019-08-24 19:50:10.156,1,2
2019-08-24 19:50:13.156,1,2
2019-08-24 19:50:16.156,1,2
2019-08-24 19:50:19.156,1,2
2019-08-24 19:50:22.156,1,2
2019-08-24 19:50:25.156,1,2
2019-08-24 19:50:28.156,1,2
2019-08-24 19:50:31.156,1,2
2019-08-24 19:50:34.156,1,2
2019-08-24 19:50:37.156,1,2
2019-08-24 19:50:40.156,1,2
2019-08-24 19:50:43.156,1,2
2019-08-24 19:50:46.156,1,2
2019-08-24 19:50:49.156,1,2
2019-08-24 19:50:52.156,1,2
2019-08-24 19:50:55.156,1,2
2019-08-24 19:50:58.156,1,2
2019-08-24 19:51:01.156,1,2
2019-08-24 19:51:04.156,1,2
2019-08-24 19:51:07.156,1,2
2019-08-24 19:51:10.156,1,2
2019-08-24 19:51:13.156,1,2
2019-08-24 19:51:16.156,1,2
2019-08-24 19:51:19.156,1,2
2019-08-24 19:51:22.156,1,2
2019-08-24 19:51:25.156,1,2
2019-08-24 19:51:28.156,1,2
2019-08-24 19:51:31.156,1,2
2019-08-24 19:51:34.156,1,2
2019-08-24 19:51:37.156,1,2
2019-08-24 19:51:40.156,1,2
2019-08-24 19:51:43.156,1,2
2019-08-24 19:51:46.156,1,2
2019-08-24 19:51:49.156,1,2
2019-08-24 19:51:52.156,1,2
2019-08-24 19:51:55.156,1,2
2019-08-24 19:51:58.156,1,2
2019-08-24 19:52:01.156,1,2
2019-08-24 19:52:04.156,1,2
2019-08-24 19:52:07.156,1,2
2019-08-24 19:52:10.156,1,2
2019-08-24 19:52:13.156,1,2
2019-08-24 19:52:16.156,1,2
2019-08-24 19:52:19.156,1,2
2019-08-24 19:52:22.156,1,2
2019-08-24 19:52:25.156,1,2
2019-08-24 19:52:28.156,1,2
2019-08-24 19:52:31.156,1,2
2019-08-24 19:52:34.156,1,2
2019-08-24 19:52:37.156,1,2
2019-08-24 19:52:40.156,1,2
2019-08-24 19:52:43.156,1,2
2019-08-24 19:52:46.156,1,2
2019-08-24 19:52:49.156,1,2
2019-08-24 19:52:52.156,1,2
2019-08-24 19:52:55.156,1,2
2019-08-24 19:52:58.156,1,2
2019-08-24 19:53:01.156,1,2
2019-08-24 19:53:04.156,1,2
2019-08-24 19:53:07.156,1,2
2019-08-24 19:53:10.156,1,2
2019-08-24 19:53:13.156,1,2
2019-08-24 19:53:16.156,1,2
2019-08-24 19:53:19.156,1,2
2019-08-24 19:53:22.156,1,2
2019-08-24 19:53:25.156,1,2
2019-08-24 19:53:28.156,1,2
2019-08-24 19:53:31.156,1,2
2019-08-24 19:53:34.156,1,2
2019-08-24 19:53:37.156,1,2
2019-08-24 19:53:40.156,1,2
2019-08-24 19:53:43.156,1,2
2019-08-24 19:53:46.156,1,2
2019-08-24 19:53:49.156,1,2
2019-08-24 19:53:52.156,1,2
2019-08-24 19:53:55.156,1,2
2019-08-24 19:53:58.156,1,2
2019-08-24 19:54:01.156,1,2
2019-08-24 19:54:04.156,1,2
2019-08-24 19:54:07.156,1,2
2019-08-24 19:54:10.156,1,2
2019-08-24 19:54:13.156,1,2
2019-08-24 19:54:16.156,1,2
2019-08-24 19:54:19.156,1,2
2019-08-24 19:54:22.156,1,2
2019-08-24 19:54:25.156,1,2
2019-08-24 19:54:28.156,1,2
2019-08-24 19:54:31.156,1,2
2019-08-24 19:54:34.156,1,2
2019-08-24 19:54:37.156,1,2
2019-08-24 19:54:40.156,1,2
